## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
862515	periphery	Prevotella marshii	Prevotella marshii DSM16973
862517	periphery	Peptoniphilus duerdenii	Peptoniphilus duerdenii ATCC BAA-1640
862751	periphery	Streptomyces sp. SirexAAE	Streptomyces sp. SirexAA-E
862908	core	Bacteriovorax marinus	Bacteriovorax marinus SJ
862965	periphery	Haemophilus parainfluenzae	Haemophilus parainfluenzae T3T1
862967	periphery	Streptococcus intermedius	Streptococcus intermedius B196
862969	periphery	Streptococcus constellatus pharyngis C1050	Streptococcus constellatus subsp. pharyngis C1050
862970	periphery	Streptococcus anginosus C1051	Streptococcus anginosus C1051
862971	core	Streptococcus anginosus C238	Streptococcus anginosus C238
863239	periphery	Corynebacterium nuruki	Corynebacterium nuruki S6-4
863365	periphery	Xanthomonas hortorum	Xanthomonas hortorum pv. carotae str. M081
864051	core	Burkholderiales bacterium JOSHI001	Burkholderiales bacterium JOSHI_001
864069	core	Microvirga lotononidis	Microvirga lotononidis
864073	periphery	Herbaspirillum frisingense	Herbaspirillum frisingense GSF30
864563	periphery	Selenomonas sp. 67H29BP	Selenomonas sp. oral taxon 149 str. 67H29BP
864564	periphery	Parascardovia denticolens DSM10105	Parascardovia denticolens DSM10105
864565	periphery	Eubacterium yurii	[Eubacterium] yurii subsp. margaretiae ATCC43715
864567	periphery	Streptococcus mitis ATCC6249	Streptococcus mitis ATCC6249
864570	periphery	Streptococcus sp. 73H25AP	Streptococcus sp. oral taxon 071 str. 73H25AP
864702	core	Oscillatoriales cyanobacterium	Oscillatoriales cyanobacterium JSC-12
865861	periphery	Clostridium ultunense	Clostridium ultunense DSM10521
865937	periphery	Gillisia limnaea	Gillisia limnaea DSM15749
865938	core	Weeksella virosa	Weeksella virosa DSM16922
866536	periphery	Belliella baltica	Belliella baltica DSM15883
866546	periphery	Schizosaccharomyces cryophilus	Schizosaccharomyces cryophilus
866771	periphery	Prevotella disiens FB03509AN	Prevotella disiens FB035-09AN
866774	periphery	Atopobium vaginae PB189T14	Atopobium vaginae PB189-T1-4
866775	periphery	Aerococcus urinae	Aerococcus urinae ACS-120-V-Col10a
866776	core	Veillonella atypica ACS049VSch6	Veillonella atypica ACS-049-V-Sch6
866895	periphery	Halobacillus halophilus	Halobacillus halophilus DSM2266
867845	periphery	Chloroflexus sp. Y3961	Chloroflexus sp. Y-396-1
867900	core	Cellulophaga lytica	Cellulophaga lytica DSM7489
867902	core	Ornithobacterium rhinotracheale	Ornithobacterium rhinotracheale DSM15997
867903	periphery	Thermaerobacter subterraneus	Thermaerobacter subterraneus DSM13965
868131	core	Methanobacterium paludis	Methanobacterium paludis
868595	periphery	Desulfotomaculum carboxydivorans	Desulfotomaculum carboxydivorans CO-1-SRB
868864	core	Desulfurobacterium thermolithotrophum	Desulfurobacterium thermolithotrophum DSM11699
869209	periphery	Treponema succinifaciens	Treponema succinifaciens DSM2489
869210	core	Marinithermus hydrothermalis	Marinithermus hydrothermalis DSM14884
869213	periphery	Cytophaga fermentans	Cytophaga fermentans DSM9555
870187	core	Thiothrix nivea	Thiothrix nivea DSM5205
870967	periphery	Vibrio scophthalmi	Vibrio scophthalmi LMG 19158
871585	periphery	Acinetobacter calcoaceticus	Acinetobacter calcoaceticus PHEA-2
871963	periphery	Desulfitobacterium dichloroeliminans	Desulfitobacterium dichloroeliminans LMG P-21439
871968	periphery	Desulfitobacterium metallireducens	Desulfitobacterium metallireducens DSM15288
873447	periphery	Streptococcus parauberis NCFD2020	Streptococcus parauberis NCFD 2020
873448	periphery	Streptococcus porcinus	Streptococcus porcinus str. Jelinkova 176
873449	periphery	Streptococcus criceti	Streptococcus criceti HS-6
873513	periphery	Prevotella buccae ATCC33574	Prevotella buccae ATCC33574
873517	periphery	Capnocytophaga ochracea F0287	Capnocytophaga ochracea F0287
873533	periphery	Prevotella oralis ATCC33269	Prevotella oralis ATCC33269
875328	core	Mycobacterium sp. JDM601	Mycobacterium sp. JDM601
875454	periphery	Peptoniphilus rhinitidis	Peptoniphilus rhinitidis 1-13
876044	periphery	Gammaproteobacteria bacterium IMCC3088	gamma proteobacterium IMCC3088
876269	core	Methyloferula stellata	Methyloferula stellata AR4
877411	periphery	Ruminococcus sp. NK3A76	Ruminococcus sp. NK3A76
877414	core	Clostridiales bacterium NK3B98	Clostridiales bacterium NK3B98
877415	periphery	Erysipelotrichaceae bacterium NK3D112	Erysipelotrichaceae bacterium NK3D112
877418	periphery	Treponema bryantii	Treponema bryantii NK4A124
877420	periphery	Lachnospiraceae bacterium NK4A136	Lachnospiraceae bacterium NK4A136
877421	core	Lachnospiraceae bacterium NK4A144	Lachnospiraceae bacterium NK4A144
877424	periphery	Lachnospiraceae bacterium NK4A179	Lachnospiraceae bacterium NK4A179
877455	core	Methanobacterium lacus	Methanobacterium lacus
879212	periphery	Desulfobacter postgatei	Desulfobacter postgatei 2ac9
879243	periphery	Porphyromonas asaccharolytica	Porphyromonas asaccharolytica DSM20707
879305	periphery	Anaerococcus prevotii ACS065VCol13	Anaerococcus prevotii ACS-065-V-Col13
879308	periphery	Peptoniphilus sp. F0436	Peptoniphilus sp. oral taxon 375 str. F0436
879309	core	Veillonella sp. F0412	Veillonella sp. oral taxon 158 str. F0412
879310	periphery	Selenomonas sp. F0430	Selenomonas sp. oral taxon 137 str. F0430
880070	core	Cyclobacterium marinum	Cyclobacterium marinum DSM745
880071	core	Flexibacter litoralis	Flexibacter litoralis DSM6794
880072	core	Desulfobacca acetoxidans	Desulfobacca acetoxidans DSM11109
880073	core	Caldithrix abyssi	Caldithrix abyssi DSM13497
880074	periphery	Barnesiella viscericola	Barnesiella viscericola DSM18177
880447	core	Mycoplasma leachii	Mycoplasma leachii PG50
880526	core	Rikenella microfusus	Rikenella microfusus DSM15922
881621	periphery	Listeria ivanovii PAM55	Listeria ivanovii subsp. ivanovii PAM 55
882082	periphery	Saccharomonospora cyanea	Saccharomonospora cyanea NA-134
882083	periphery	Saccharomonospora marina	Saccharomonospora marina XMU15
882086	periphery	Saccharomonospora xinjiangensis	Saccharomonospora xinjiangensis XJ-54
882378	periphery	Burkholderia rhizoxinica	Burkholderia rhizoxinica HKI 454
883066	periphery	Actinobaculum massiliae	Actinobaculum massiliae ACS-171-V-Col2
883067	periphery	Actinobaculum schaalii	Actinobaculum schaalii FB123-CNA-2
883069	periphery	Actinomyces europaeus	Actinomyces europaeus ACS-120-V-Col10b
883077	periphery	Actinomyces turicensis	Actinomyces turicensis ACS-279-V-Col4
883078	periphery	Afipia broomeae	Afipia broomeae ATCC49717
883080	periphery	Afipia felis	Afipia felis ATCC53690
883081	core	Alloiococcus otitis	Alloiococcus otitis ATCC51267
883096	core	Bergeyella zoohelcum	Bergeyella zoohelcum ATCC43767
883103	core	Dolosigranulum pigrum	Dolosigranulum pigrum ATCC51524
883109	core	Eubacterium infirmum	Eubacterium infirmum F0142
883110	core	Facklamia hominis	Facklamia hominis ACS-120-V-Sch10
883112	periphery	Facklamia ignava	Facklamia ignava CCUG 37419
883113	core	Facklamia languida	Facklamia languida CCUG 37842
883114	core	Helcococcus kunzii	Helcococcus kunzii ATCC51366
883126	periphery	Massilia timonae	Massilia timonae CCUG 45783
883156	periphery	Veillonella ratti	Veillonella ratti ACS-216-V-Col6b
883158	periphery	Prevotella micans	Prevotella micans F0438
883168	periphery	Streptococcus urinalis FB127CNA2	Streptococcus urinalis FB127-CNA-2
883169	core	Turicella otitidis	Turicella otitidis ATCC51513
885272	core	Jonquetella anthropi DSM22815	Jonquetella anthropi DSM22815
885580	periphery	Fukomys damarensis	Fukomys damarensis
886293	core	Singulisphaera acidiphila	Singulisphaera acidiphila DSM18658
886377	core	Muricauda ruestringensis	Muricauda ruestringensis DSM13258
886379	core	Anaerophaga thermohalophila	Anaerophaga thermohalophila DSM12881
886882	periphery	Paenibacillus polymyxa SC2	Paenibacillus polymyxa SC2
887062	core	Hylemonella gracilis ATCC19624	Hylemonella gracilis ATCC19624
887325	core	Lachnoanaerobaculum saburreum DSM3986	Lachnoanaerobaculum saburreum DSM3986
887327	core	Kingella kingae	Kingella kingae ATCC23330
887898	core	Lautropia mirabilis	Lautropia mirabilis ATCC51599
887929	core	Pseudoramibacter alactolyticus	Pseudoramibacter alactolyticus ATCC23263
888048	periphery	Streptococcus parasanguinis ATCC903	Streptococcus parasanguinis ATCC903
888049	periphery	Streptococcus oralis ATCC49296	Streptococcus oralis ATCC49296
888050	periphery	Actinomyces cardiffensis	Actinomyces cardiffensis F0333
888052	periphery	Actinomyces sp. F0310	Actinomyces sp. oral taxon 180 str. F0310
888055	periphery	Leptotrichia wadei	Leptotrichia wadei F0279
888056	core	Actinomyces sp. F0400	Actinomyces sp. oral taxon 448 str. F0400
888059	periphery	Capnocytophaga sp. F0234	Capnocytophaga sp. oral taxon 338 str. F0234
888060	core	Centipeda periodontii	Centipeda periodontii DSM2778
888062	periphery	Dialister micraerophilus	Dialister micraerophilus DSM19965
888064	periphery	Enterococcus italicus	Enterococcus italicus DSM15952
888439	periphery	Actinomyces neuii BVS029A5	Actinomyces neuii BVS029A5
888727	core	Eubacterium sulci	Eubacterium sulci ATCC35585
888743	periphery	Prevotella multiformis	Prevotella multiformis DSM16608
888746	core	Streptococcus peroris	Streptococcus peroris ATCC700780
888808	periphery	Streptococcus sanguinis SK49	Streptococcus sanguinis SK49
888816	periphery	Streptococcus sanguinis SK355	Streptococcus sanguinis SK355
888821	periphery	Streptococcus sanguinis SK1057	Streptococcus sanguinis SK1057
888832	periphery	Prevotella salivae	Prevotella salivae DSM15606
888833	periphery	Streptococcus australis	Streptococcus australis ATCC700641
889201	periphery	Streptococcus cristatus	Streptococcus cristatus ATCC51100
889204	periphery	Streptococcus infantis ATCC700779	Streptococcus infantis ATCC700779
889378	periphery	Spirochaeta africana	Spirochaeta africana DSM8902
891391	core	Lactobacillus acidophilus 30SC	Lactobacillus acidophilus 30SC
891968	core	Anaerobaculum mobile	Anaerobaculum mobile DSM13181
891974	periphery	Plautia stali	Plautia stali symbiont
903503	core	Moranella endobia	Candidatus Moranella endobia PCIT
903814	core	Eubacterium limosum	Eubacterium limosum KIST612
903818	periphery	Holophaga foetida	Holophaga foetida DSM6591
904144	periphery	Gardnerella vaginalis 101	Gardnerella vaginalis 101
904293	periphery	Streptococcus downei	Streptococcus downei F0415
904294	periphery	Streptococcus sp. F0418	Streptococcus sp. oral taxon 056 str. F0418
904296	periphery	Oribacterium sp. F0425	Oribacterium sp. oral taxon 108 str. F0425
904306	periphery	Streptococcus vestibularis	Streptococcus vestibularis F0396
904314	periphery	Staphylococcus pettenkoferi	Staphylococcus pettenkoferi VCU012
906888	core	Nonlabens ulvanivorans	Nonlabens ulvanivorans
906968	periphery	Treponema brennaborense	Treponema brennaborense DSM12168
907239	periphery	Helicobacter pylori SouthAfrica7	Helicobacter pylori SouthAfrica7
907348	periphery	Treponema saccharophilum	Treponema saccharophilum DSM2985
907931	core	Leuconostoc fallax	Leuconostoc fallax KCTC 3537
908337	core	Eremococcus coleocola ACS139VCol8	Eremococcus coleocola ACS-139-V-Col8
908338	core	Peptoniphilus harei	Peptoniphilus harei ACS-146-V-Sch2b
908339	periphery	Lactobacillus oris PB013T23	Lactobacillus oris PB013-T2-3
908340	periphery	Clostridium sp. HGF2	Clostridium sp. HGF2
908612	core	Alistipes sp. HGB5	Alistipes sp. HGB5
908937	periphery	Prevotella dentalis	Prevotella dentalis DSM3688
909613	periphery	Actinokineospora sp. EG49	Actinokineospora sp. EG49
909663	core	Syntrophorhabdus aromaticivorans	Syntrophorhabdus aromaticivorans UI
909943	periphery	Alphaproteobacterium SAR116	SAR116 cluster alpha proteobacterium HIMB100
910313	periphery	Streptococcus pseudoporcinus	Streptococcus pseudoporcinus SPIN 20026
910314	core	Dialister microaerophilus	Dialister microaerophilus UPII 345-E
910964	core	Ewingella americana	Ewingella americana ATCC33852
911008	core	Leclercia adecarboxylata	Leclercia adecarboxylata ATCC23216
911045	core	Pseudovibrio sp. FOBEG1	Pseudovibrio sp. FO-BEG1
911104	core	Weissella cibaria	Weissella cibaria KACC 11862
911239	periphery	Pseudomonas sp. CF149	Pseudomonas sp. CF149
913325	periphery	Lysobacter arseniciresistens	Lysobacter arseniciresistens ZS79
913848	periphery	Lactobacillus coryniformis KCTC3167	Lactobacillus coryniformis KCTC3167
913865	periphery	Desulfosporosinus sp. OT	Desulfosporosinus sp. OT
925409	periphery	Sediminibacterium sp. OR53	Sediminibacterium sp. OR53
925775	periphery	Xanthomonas vesicatoria	Xanthomonas vesicatoria ATCC35937
926549	core	Adhaeribacter aquaticus	Adhaeribacter aquaticus DSM16391
926550	core	Caldilinea aerophila	Caldilinea aerophila DSM14535
926551	periphery	Capnocytophaga cynodegmi	Capnocytophaga cynodegmi DSM19736
926554	periphery	Deinococcus pimensis	Deinococcus pimensis DSM21231
926556	periphery	Echinicola vietnamensis	Echinicola vietnamensis DSM17526
926559	core	Joostella marina	Joostella marina DSM19592
926560	core	Meiothermus chliarophilus	Meiothermus chliarophilus DSM9957
926561	core	Orenia marismortui	Orenia marismortui DSM5156
926562	periphery	Owenweeksia hongkongensis	Owenweeksia hongkongensis DSM17368
926564	periphery	Promicromonospora kroppenstedtii	Promicromonospora kroppenstedtii DSM19349
926566	periphery	Terriglobus roseus	Terriglobus roseus DSM18391
926567	periphery	Thermanaerovibrio velox	Thermanaerovibrio velox DSM12556
926569	core	Anaerolinea thermophila	Anaerolinea thermophila UNI-1
926690	periphery	Haloplanus natans	Haloplanus natans DSM17983
926692	periphery	Halonatronum saccharophilum	Halonatronum saccharophilum DSM13868
927658	periphery	Alkaliflexus imshenetskii	Alkaliflexus imshenetskii DSM15055
927666	periphery	Streptococcus oralis Uo5	Streptococcus oralis Uo5
927677	periphery	Synechocystis sp. PCC7509	Synechocystis sp. PCC7509
927691	periphery	Leuconostoc gelidum KCTC3527	Leuconostoc gelidum KCTC 3527
927704	periphery	Selenomonas ruminantium lactilytica	Selenomonas ruminantium subsp. lactilytica TAM6421
928210	periphery	Bartonella sp. R4	Bartonella sp. R4(2010)
928724	periphery	Saccharomonospora glauca	Saccharomonospora glauca K62
929506	periphery	Clostridium botulinum BKT015925	Clostridium botulinum BKT015925
929556	core	Solitalea canadensis	Solitalea canadensis DSM3403
929558	periphery	Sulfurimonas gotlandica	Sulfurimonas gotlandica GD1
929562	core	Emticicia oligotrophica	Emticicia oligotrophica DSM17448
929703	core	Flectobacillus major	Flectobacillus major DSM103
929704	core	Myroides odoratus	Myroides odoratus DSM2801
929712	periphery	Patulibacter minatonensis	Patulibacter minatonensis DSM18081
929713	periphery	Niabella soli	Niabella soli DSM19437
929794	periphery	Bartonella senegalensis	Bartonella senegalensis OS02
930166	periphery	Pseudomonas brassicacearum	Pseudomonas brassicacearum
930169	periphery	Alcanivorax dieselolei	Alcanivorax dieselolei B5
930171	periphery	Arthrobacter phenanthrenivorans	Arthrobacter phenanthrenivorans Sphe3
930945	periphery	Sulfolobus islandicus	Sulfolobus islandicus REY15A
930946	core	Fructobacillus fructosus	Fructobacillus fructosus KCTC 3544
931276	periphery	Clostridium saccharoperbutylacetonicum	Clostridium saccharoperbutylacetonicum N1-4(HMT)
931277	periphery	Halococcus morrhuae	Halococcus morrhuae DSM1307
931626	core	Acetobacterium woodii	Acetobacterium woodii DSM1030
931627	periphery	Mycobacterium rhodesiae JS60	Mycobacterium rhodesiae JS60
932213	periphery	Serratia sp. M24T3	Serratia sp. M24T3
932677	periphery	Pantoea ananatis AJ13355	Pantoea ananatis AJ13355
932678	periphery	Thermocrinis ruber	Thermocrinis ruber DSM12173
933115	core	Planococcus donghaensis	Planococcus donghaensis MPA1U2
933262	core	Desulfosarcina sp. BuS5	Desulfosarcina sp. BuS5
933801	core	Acidianus hospitalis	Acidianus hospitalis W1
935261	periphery	Aminobacter sp. J41	Aminobacter sp. J41
935548	periphery	Mesorhizobium loti R88b	Mesorhizobium loti R88b
935557	periphery	Sinorhizobium arboris	Sinorhizobium arboris LMG 14919
935565	periphery	Paracoccus pantotrophus	Paracoccus pantotrophus J46
935567	periphery	Pseudoxanthomonas suwonensis J43	Pseudoxanthomonas suwonensis J43
935836	periphery	Bacillus sp. J33	Bacillus sp. J33
935837	periphery	Bacillus sp. J37	Bacillus sp. J37
935839	periphery	Cellulosimicrobium cellulans	Cellulosimicrobium cellulans J36
935840	periphery	Chelativorans sp. J32	Chelativorans sp. J32
935845	periphery	Paenibacillus sp. J14	Paenibacillus sp. J14
935848	core	Paracoccus sp. J39	Paracoccus sp. J39
935863	periphery	Luteimonas sp. J29	Luteimonas sp. J29
935866	periphery	Nocardioides sp. J54	Nocardioides sp. J54
935948	core	Caldanaerobius polysaccharolyticus	Caldanaerobius polysaccharolyticus DSM13641
936053	core	Rhizopus delemar	Rhizopus delemar
936136	periphery	Rhizobium leguminosarum 248	Rhizobium leguminosarum bv. viciae 248
936140	periphery	Lactobacillus farciminis	Lactobacillus farciminis KCTC 3681
936154	periphery	Streptococcus parauberis KCTC11537	Streptococcus parauberis KCTC 11537
936155	periphery	Helicobacter felis	Helicobacter felis ATCC49179
936375	periphery	Mogibacterium sp. CM50	Mogibacterium sp. CM50
936455	periphery	Bradyrhizobium genosp.	Bradyrhizobium genosp. SA-4 str. CB756
936548	periphery	Actinomyces sp. ICM47	Actinomyces sp. ICM47
936550	periphery	Atopobium sp. BS2	Atopobium sp. BS2
936572	core	Selenomonas sp. FOBRC6	Selenomonas sp. FOBRC6
936573	periphery	Selenomonas sp. FOBRC9	Selenomonas sp. FOBRC9
936574	periphery	Shuttleworthia sp. MSX8B	Shuttleworthia sp. MSX8B
936580	periphery	Streptococcus sp. CM6	Streptococcus sp. CM6
936589	periphery	Veillonella sp. AS16	Veillonella sp. AS16
936596	periphery	Lachnoanaerobaculum sp. MSX33	Lachnoanaerobaculum sp. MSX33
937774	periphery	Taylorella equigenitalis	Taylorella equigenitalis MCE9
937777	periphery	Deinococcus peraridilitoris	Deinococcus peraridilitoris DSM19664
938278	periphery	Clostridiales bacterium 9400853	Clostridiales bacterium 9400853
938288	periphery	Clostridiales bacterium 9401234	Clostridiales bacterium 9401234
938289	periphery	Clostridiales bacterium 9403326	Clostridiales bacterium 9403326
938293	core	Anaerococcus sp. 9402080	Anaerococcus sp. 9402080
938709	core	Bacteroidetes bacterium SCGC AAA027N21	Bacteroidetes bacterium SCGC AAA027-N21
940282	periphery	Acetobacter pasteurianus 3P3	Acetobacter pasteurianus 3P3
941449	periphery	Desulfovibrio sp. X2	Desulfovibrio sp. X2
941639	periphery	Bacillus coagulans 26	Bacillus coagulans 2-6
941770	core	Lactobacillus fructivorans	Lactobacillus fructivorans KCTC3543
941824	core	Thermobrachium celere	Thermobrachium celere DSM8682
944435	periphery	Burkholderia sp. WSM2230	Burkholderia sp. WSM2230
944479	periphery	Hippea jasoniae	Hippea jasoniae
944480	periphery	Hippea alviniae	Hippea alviniae EP5-r
944481	periphery	Hippea sp. KM1	Hippea sp. KM1
944546	periphery	Arcobacter butzleri ED1	Arcobacter butzleri ED-1
944547	periphery	Arcobacter sp. L	Arcobacter sp. L
944560	periphery	Actinomyces sp. F0384	Actinomyces sp. oral taxon 175 str. F0384
944562	periphery	Lactobacillus oris F0423	Lactobacillus oris F0423
944564	periphery	Veillonella sp. F0422	Veillonella sp. oral taxon 780 str. F0422
944565	periphery	Parvimonas sp. F0440	Parvimonas sp. oral taxon 393 str. F0440
945021	core	Tetragenococcus halophilus	Tetragenococcus halophilus NBRC 12172
945543	periphery	Vibrio brasiliensis	Vibrio brasiliensis LMG 20546
945550	periphery	Vibrio sinaloensis	Vibrio sinaloensis DSM21326
